Year,Rk,Pk,Tm,name,college,Yrs,Totals_G,Totals_MP,Totals_PTS,Totals_TRB,Totals_AST,Shooting_FG,Shooting__3P,Shooting_FT,Per_Game_MP,Per_Game_PTS,Per_Game_TRB,Per_Game_AST,Advanced_WS,Advanced_WS48,Advanced_BPM,Advanced_VORP
1976,121,121,BOS,Ralph Drollinger,UCLA,1,6,67,15,19,14,0.5,,0.25,11.2,2.5,3.2,2.3,-0.2,-0.117,-4.1,-0.1
1976,122,122,GSW,Jesse Campbell,Mercyhurst College,,,,,,,,,,,,,,,,,
1976,123,123,CLE,Dale Koehler,Wisconsin,,,,,,,,,,,,,,,,,
1976,124,124,ATL,Doug Terry,Utah,,,,,,,,,,,,,,,,,
1976,125,125,KCK,Mike Davis,Bradley,,,,,,,,,,,,,,,,,
1976,126,126,DET,Randy Henry,Illinois State,,,,,,,,,,,,,,,,,
1976,127,127,POR,Brant Gibbler,University of Puget Sound,,,,,,,,,,,,,,,,,
1976,128,128,NOJ,Richard Bryant,Texas State University,,,,,,,,,,,,,,,,,
1976,129,129,MIL,Bob Warner,University of Maine,,,,,,,,,,,,,,,,,
1976,130,130,NYK,Rick McCutcheon,Arizona State,,,,,,,,,,,,,,,,,
1976,131,131,LAL,Ed Gregg,Utah State University,,,,,,,,,,,,,,,,,
1976,132,132,HOU,Dan Kruger,Texas,,,,,,,,,,,,,,,,,
1976,133,133,PHO,Tom DeBerry,Northern Arizona University,,,,,,,,,,,,,,,,,
1976,134,134,SEA,Norton Barnhill,Washington State,1,4,10,4,3,1,0.333,,,2.5,1,0.8,0.3,0,-0.198,-5.3,0
1976,135,135,PHI,Lee Dixon,Hardin-Simmons University,,,,,,,,,,,,,,,,,
1976,136,136,BUF,Mark McAndrew,Providence,,,,,,,,,,,,,,,,,
1976,137,137,WSB,Merlin Wilson,Georgetown,,,,,,,,,,,,,,,,,
1976,138,138,CLE,Tim Sisneros,Middle Tennessee,,,,,,,,,,,,,,,,,
1976,139,139,BOS,John Clark,Northeastern University,,,,,,,,,,,,,,,,,
1976,140,140,GSW,Stan Boskovich,West Virginia,,,,,,,,,,,,,,,,,
1976,141,141,CHI,John Thomas,UConn,,,,,,,,,,,,,,,,,
1976,142,142,ATL,Bob Kovach,San Diego State,,,,,,,,,,,,,,,,,
1976,143,143,KCK,Dave Logan,Colorado,,,,,,,,,,,,,,,,,
1976,144,144,DET,Bill Martin,Hartwick College,,,,,,,,,,,,,,,,,
1976,145,145,POR,Rob Torresdal,Linfield College,,,,,,,,,,,,,,,,,
1976,146,146,MIL,Benny Shaw,Central Florida,,,,,,,,,,,,,,,,,
1976,147,147,NYK,Archie Talley,Salem International University,,,,,,,,,,,,,,,,,
1976,148,148,NOJ,Calvin Robinson,Mississippi Valley State University,,,,,,,,,,,,,,,,,
1976,149,149,LAL,David Pickett,Louisiana-Monroe,,,,,,,,,,,,,,,,,
1976,150,150,PHO,John Irving,Hofstra,,,,,,,,,,,,,,,,,
1976,151,151,SEA,Ron Johnson,North Carolina A&T,,,,,,,,,,,,,,,,,
1976,152,152,PHI,Fly Williams,Austin Peay State University,,,,,,,,,,,,,,,,,
1976,153,153,BUF,Bob Rozyczko,St. Bonaventure,,,,,,,,,,,,,,,,,
1976,154,154,WSB,Clyde Agnew,Newberry College,,,,,,,,,,,,,,,,,
1976,155,155,CLE,Bruce Parkinson,Purdue,,,,,,,,,,,,,,,,,
1976,156,156,BOS,Bill Collins,Boston College,,,,,,,,,,,,,,,,,
1976,157,157,GSW,Howard Smith,San Francisco,,,,,,,,,,,,,,,,,
1976,158,158,CHI,John Hudson,Concord University,,,,,,,,,,,,,,,,,
1976,159,159,ATL,Mike Dickerson,South Florida,,,,,,,,,,,,,,,,,
1976,160,160,KCK,Harry Bailey,University of North Texas,,,,,,,,,,,,,,,,,
1976,161,161,DET,Bob Johnson,Wisconsin,,,,,,,,,,,,,,,,,
1976,162,162,POR,Marcos Leite,Pepperdine,,,,,,,,,,,,,,,,,
1976,163,163,NYK,Eugene Shy,Florida,,,,,,,,,,,,,,,,,
1976,164,164,NOJ,Art Johnson,Iowa State,,,,,,,,,,,,,,,,,
1976,165,165,MIL,Hugo Cabrera,East Texas State University,,,,,,,,,,,,,,,,,
1976,166,166,PHO,Gary Jackson,Arizona State,,,,,,,,,,,,,,,,,
1976,167,167,SEA,Ricky Lewis,Alcorn State,,,,,,,,,,,,,,,,,
1976,168,168,PHI,Ed Stefanski,Penn,,,,,,,,,,,,,,,,,
1976,169,169,BUF,Tim Stokes,Canisius,,,,,,,,,,,,,,,,,
1976,170,170,WSB,Mike Beuscher,Seton Hall,,,,,,,,,,,,,,,,,
1976,171,171,CLE,Elisha McSweeney,"Minnesota State University, Mankato",,,,,,,,,,,,,,,,,
1976,172,172,BOS,Otho Tucker,Illinois,,,,,,,,,,,,,,,,,
1976,173,173,GSW,Ken Smith,San Diego State,,,,,,,,,,,,,,,,,
1977,1,1,MIL,Kent Benson,Indiana,11,680,15719,6168,3881,1203,0.493,0.206,0.757,23.1,9.1,5.7,1.8,33.6,0.103,0.2,8.8
1977,2,2,KCK,Otis Birdsong,Houston,12,696,21627,12544,2072,2260,0.506,0.274,0.655,31.1,18,3,3.2,48.2,0.107,0.6,14.3
1977,3,3,MIL,Marques Johnson,UCLA,11,691,23694,13892,4817,2502,0.518,0.152,0.739,34.3,20.1,7,3.6,79.8,0.162,3.3,31.7
1977,4,4,WSB,Greg Ballard,Oregon,11,802,22073,9953,4858,1733,0.472,0.338,0.787,27.5,12.4,6.1,2.2,54,0.117,1.2,18.1
1977,5,5,PHO,Walter Davis,UNC,15,1033,28859,19521,3053,3878,0.511,0.272,0.851,27.9,18.9,3,3.8,76.9,0.128,1.5,25.3
1977,6,6,LAL,Kenny Carr,NC State,10,674,17167,7813,4999,923,0.51,0.079,0.684,25.5,11.6,7.4,1.4,33.6,0.094,-1.5,2.3
1977,7,7,NJN,Bernard King,Tennessee,14,874,29417,19655,5060,2863,0.518,0.172,0.73,33.7,22.5,5.8,3.3,75.4,0.123,1.7,27
1977,8,8,SEA,Jack Sikma,Illinois Wesleyan University,14,1107,36943,17287,10816,3488,0.464,0.328,0.849,33.4,15.6,9.8,3.2,112.5,0.146,2,37
1977,9,9,DEN,Tom LaGarde,UNC,6,312,6194,2376,1593,456,0.462,0,0.64,19.9,7.6,5.1,1.5,6.5,0.05,-3,-1.6
1977,10,10,NYK,Ray Williams,Minnesota,10,655,18462,10158,2370,3779,0.451,0.237,0.802,28.2,15.5,3.6,5.8,37.1,0.096,1.6,16.8
1977,11,11,MIL,Ernie Grunfeld,Tennessee,9,693,12916,5124,1815,1419,0.477,0.337,0.77,18.6,7.4,2.6,2,25,0.093,-0.5,4.9
1977,12,12,BOS,Cedric Maxwell,UNC Charlotte,11,835,23769,10465,5261,1862,0.546,0.053,0.784,28.5,12.5,6.3,2.2,78.5,0.159,1.7,22.1
1977,13,13,CHI,Tate Armstrong,Duke,2,92,975,350,88,105,0.454,,0.8,10.6,3.8,1,1.1,0.3,0.017,-3.1,-0.3
1977,14,14,ATL,Tree Rollins,Clemson,18,1156,24028,6249,6750,660,0.522,0,0.7,20.8,5.4,5.8,0.6,63.9,0.128,1.1,18.8
1977,15,15,LAL,Brad Davis,Maryland,15,961,22302,7866,1738,4709,0.51,0.321,0.828,23.2,8.2,1.8,4.9,53.6,0.115,0.1,12.1
1977,16,16,GSW,Rickey Green,Michigan,14,946,23271,8870,1819,5221,0.469,0.207,0.807,24.6,9.4,1.9,5.5,47.2,0.097,0.5,15
1977,17,17,WSB,Bo Ellis,Marquette,3,168,1984,613,482,113,0.431,0,0.731,11.8,3.6,2.9,0.7,2.5,0.06,-2.6,-0.3
1977,18,18,GSW,Wesley Cox,Louisville,2,74,813,342,206,23,0.412,,0.51,11,4.6,2.8,0.3,0.1,0.007,-6,-0.9
1977,19,19,POR,Rich Laurel,Hofstra,1,10,57,24,10,3,0.323,,1,5.7,2.4,1,0.3,0,-0.034,-5.1,-0.1
1977,20,20,PHI,Glenn Mosley,Seton Hall,2,32,242,98,69,21,0.409,,0.578,7.6,3.1,2.2,0.7,0.2,0.042,-2.9,-0.1
1977,21,21,DEN,Anthony Roberts,Oral Roberts,5,213,3867,1658,837,265,0.412,0,0.699,18.2,7.8,3.9,1.2,3.3,0.041,-4.2,-2.3
1977,22,22,LAL,Norm Nixon,Duquesne,10,768,27250,12065,1991,6386,0.483,0.294,0.772,35.5,15.7,2.6,8.3,47.6,0.084,-0.5,10.2
1977,23,23,CHI,Mike Glenn,Southern Illinois,10,593,9617,4496,710,952,0.542,0.286,0.855,16.2,7.6,1.2,1.6,25.3,0.126,0.3,5.6
1977,24,24,BUF,Larry Johnson,Kentucky,1,4,38,6,5,7,0.231,,0,9.5,1.5,1.3,1.8,-0.1,-0.099,-2.9,0
1977,25,25,PHI,Wilson Washington,Old Dominion,2,100,1700,731,450,57,0.497,,0.605,17,7.3,4.5,0.6,2.1,0.06,-2.4,-0.2
1977,26,26,NYK,Glen Gondrezick,UNLV,6,435,7545,2544,1964,605,0.473,0.143,0.724,17.3,5.8,4.5,1.4,15.9,0.101,0.2,4.2
1977,27,27,MIL,Glenn Williams,St. John's,,,,,,,,,,,,,,,,,
1977,28,28,POR,Kim Anderson,Missouri,1,21,224,63,45,15,0.312,,0.536,10.7,3,2.1,0.7,-0.4,-0.078,-7.5,-0.4
1977,29,29,IND,Alonzo Bradley,Texas Southern,3,99,1139,440,151,74,0.418,1,0.703,11.5,4.4,1.5,0.7,-0.2,-0.007,-4.6,-0.8
1977,30,30,CHI,Steve Sheppard,Maryland,2,106,977,367,178,62,0.459,,0.633,9.2,3.5,1.7,0.6,0.9,0.045,-3,-0.2
1977,31,31,KCK,Eddie Owens,UNLV,1,8,63,21,10,5,0.429,,0.5,7.9,2.6,1.3,0.6,0,0.027,-3.9,0
1977,32,32,NYK,Toby Knight,Notre Dame,4,283,7331,3640,1444,335,0.519,0,0.74,25.9,12.9,5.1,1.2,15.7,0.103,-0.9,2.1
1977,33,33,CLE,Eddie Jordan,Rutgers University,7,420,8507,3414,788,1595,0.414,0.224,0.763,20.3,8.1,1.9,3.8,8.8,0.05,-0.3,3.6
1977,34,34,HOU,Larry Moffett,UNLV,1,20,110,16,21,7,0.294,,0.6,5.5,0.8,1.1,0.4,-0.1,-0.042,-4.6,-0.1
1977,35,35,CHI,Mark Landsberger,Arizona State,7,437,7306,2468,2681,236,0.481,0,0.522,16.7,5.6,6.1,0.5,12.2,0.08,-3,-1.9
1977,36,36,DET,Ben Poquette,Central Michigan University,10,718,15763,4899,3731,872,0.483,0.22,0.779,22,6.8,5.2,1.2,30.4,0.093,-0.7,5.3
1977,37,37,SAS,Jeff Wilkins,Illinois State,6,454,10004,3575,2574,462,0.459,0,0.743,22,7.9,5.7,1,8.8,0.042,-3.9,-4.8
1977,38,38,GSW,Ricky Love,University of Alabama at Huntsville,,,,,,,,,,,,,,,,,
1977,39,39,WSB,Phil Walker,Millersville,1,40,384,178,52,54,0.354,,0.667,9.6,4.5,1.3,1.4,-0.4,-0.045,-4.6,-0.3
1977,40,40,HOU,Robert Reid,St. Mary's University,13,919,25109,10448,4168,2500,0.458,0.291,0.732,27.3,11.4,4.5,2.7,40.3,0.077,-0.7,8.2
1977,41,41,POR,T.R. Dunn,Alabama,14,993,23080,5033,4371,1631,0.457,0.05,0.725,23.2,5.1,4.4,1.6,39.8,0.083,0,11.5
1977,42,42,PHI,Bob Elliott,Arizona,3,141,2324,980,502,204,0.494,0.333,0.649,16.5,7,3.6,1.4,3,0.063,-2.1,0
1977,43,43,PHI,Herm Harris,Arizona,,,,,,,,,,,,,,,,,
1977,44,44,NOJ,Essie Hollis,St. Bonaventure,1,25,154,69,45,6,0.4,,0.75,6.2,2.8,1.8,0.2,0.1,0.022,-4.3,-0.1
1977,45,45,KCK,Bill Paterno,Notre Dame,,,,,,,,,,,,,,,,,
1977,46,46,LAL,James Edwards,Washington,19,1168,28356,14862,6004,1499,0.495,0.048,0.698,24.3,12.7,5.1,1.3,59.7,0.101,-1.7,2
1977,47,47,MIL,Gary Yoder,Cincinnati,,,,,,,,,,,,,,,,,
1977,48,48,ATL,Sam Smith,UNLV,2,46,621,315,63,58,0.419,0.229,0.862,13.5,6.8,1.4,1.3,1.1,0.082,-1,0.2
1977,49,49,ATL,Eddie Johnson,Auburn,10,675,19975,10163,1522,3436,0.476,0.326,0.791,29.6,15.1,2.3,5.1,41,0.098,0.4,12.1
1977,50,50,NOJ,Tony Hanson,UConn,,,,,,,,,,,,,,,,,
1977,51,51,IND,Stan Mayhew,Weber State,,,,,,,,,,,,,,,,,
1977,52,52,SEA,Joe Hassett,Providence,6,292,3642,1723,307,386,0.421,0.336,0.861,12.5,5.9,1.1,1.3,6.4,0.084,-0.8,1.1
1977,53,53,KCK,John Kuester,UNC,3,135,1527,451,141,305,0.427,0,0.833,11.3,3.3,1,2.3,2,0.064,-1.9,0.1
1977,54,54,NYK,Lloyd McMillian,Cal State Long Beach,,,,,,,,,,,,,,,,,
1977,55,55,CLE,Steve Grote,Michigan,,,,,,,,,,,,,,,,,
1977,56,56,BOS,Skip Brown,Wake Forest,,,,,,,,,,,,,,,,,
1977,57,57,WSB,Steve Puidokas,Washington State,,,,,,,,,,,,,,,,,
1977,58,58,DET,John Irving,Hofstra,,,,,,,,,,,,,,,,,
1977,59,59,SAS,Dan Henderson,Arkansas State University,,,,,,,,,,,,,,,,,
1977,60,60,GSW,Marlon Redmond,San Francisco,2,77,1057,499,161,77,0.423,0,0.655,13.7,6.5,2.1,1,0.6,0.026,-2.8,-0.3
1977,61,61,WSB,Jerry Schellenberg,Wake Forest,,,,,,,,,,,,,,,,,
1977,62,62,HOU,Phil Bond,Louisville,1,7,21,4,4,2,0.333,,,3,0.6,0.6,0.3,0,-0.092,-4.5,0
1977,63,63,POR,Ricky Brown,Alabama,,,,,,,,,,,,,,,,,
1977,64,64,PHI,Arnold Dugger,Oral Roberts,,,,,,,,,,,,,,,,,
1977,65,65,DEN,Robert Smith,UNLV,7,229,3118,1135,288,401,0.435,0.238,0.877,13.6,5,1.3,1.8,5.6,0.086,-1.9,0.1
1977,66,66,PHO,Mike Bratz,Stanford,9,586,10613,4081,1030,1851,0.407,0.305,0.83,18.1,7,1.8,3.2,11.1,0.05,-1.8,0.6
1977,67,67,NJN,Bob Elmore,Wichita State,,,,,,,,,,,,,,,,,
1977,68,68,BUF,Melvin Watkins,UNC Charlotte,,,,,,,,,,,,,,,,,
1977,69,69,MIL,Lewis Brown,UNLV,1,2,5,2,2,0,0,,0.4,2.5,1,1,0,-0.1,-0.667,-5.7,0
1977,70,70,ATL,Dave Bormann,Gardner-Webb University,,,,,,,,,,,,,,,,,
1977,71,71,PHO,Greg Griffin,Idaho State University,1,36,422,145,103,24,0.361,,0.639,11.7,4,2.9,0.7,-0.1,-0.011,-6.5,-0.5
1977,72,72,NOJ,Dennis Boyd,Detroit Mercy,1,5,40,6,2,7,0.25,,,8,1.2,0.4,1.4,-0.2,-0.23,-6.4,-0.1
1977,73,73,IND,George Pendleton,Georgia State University,,,,,,,,,,,,,,,,,
1977,74,74,SEA,Jim Cooper,Alabama State University,,,,,,,,,,,,,,,,,
1977,75,75,KCK,Larry Williams,Texas Southern,,,,,,,,,,,,,,,,,
1977,76,76,NYK,Steve Hayes,Idaho State University,5,212,2296,545,526,85,0.482,0,0.5,10.8,2.6,2.5,0.4,2.9,0.061,-3.6,-0.9
1977,77,77,CLE,Melvin Jones,West Texas A&M University,,,,,,,,,,,,,,,,,
1977,78,78,BOS,Jeff Cummings,Tulane,,,,,,,,,,,,,,,,,
1977,79,79,CHI,Mike McConalthy,Louisiana Tech,,,,,,,,,,,,,,,,,
1977,80,80,DET,Bruce King,Iowa,,,,,,,,,,,,,,,,,
1977,81,81,SAS,Matt Hicks,Northern Illinois,,,,,,,,,,,,,,,,,
1977,82,82,GSW,Roy Smith,Kentucky State University,,,,,,,,,,,,,,,,,
1977,83,83,WSB,David Reavis,Georgia,,,,,,,,,,,,,,,,,
1977,84,84,HOU,Rocky Smith,Oregon State,,,,,,,,,,,,,,,,,
1977,85,85,POR,Greg White,USC,,,,,,,,,,,,,,,,,
1977,86,86,PHI,Jack Jones,Utah,,,,,,,,,,,,,,,,,
1977,87,87,GSW,Leartha Scott,University of Wisconsin-Parkside,,,,,,,,,,,,,,,,,
1977,88,88,LAL,Tony Robertson,West Virginia,2,75,1003,409,80,107,0.435,,0.694,13.4,5.5,1.1,1.4,0.4,0.02,-2.4,-0.1
1977,89,89,NJN,Gerald Cunningham,Kentucky State University,,,,,,,,,,,,,,,,,
1977,90,90,BUF,Mike Hanley,Niagara University,,,,,,,,,,,,,,,,,
1977,91,91,MIL,Ron Norwood,DePaul,,,,,,,,,,,,,,,,,
1977,92,92,ATL,Bill Gordon,Chattanooga,,,,,,,,,,,,,,,,,
1977,93,93,PHO,Cecil Rellford,St. John's,,,,,,,,,,,,,,,,,
1977,94,94,NOJ,Jim Grady,Gonzaga,,,,,,,,,,,,,,,,,
1977,95,95,IND,Marvin Jackson,Prairie View A&M University,,,,,,,,,,,,,,,,,
1977,96,96,SEA,Dale Haberman,McKendree College,,,,,,,,,,,,,,,,,
1977,97,97,KCK,Bob Chapman,Michigan State,,,,,,,,,,,,,,,,,
1977,98,98,NYK,Bill Terry,Monmouth University,,,,,,,,,,,,,,,,,
1977,99,99,CLE,Al Smith,Jackson State University,,,,,,,,,,,,,,,,,
1977,100,100,BOS,Bill Langloh,Virginia,,,,,,,,,,,,,,,,,
1977,101,101,CHI,Nate Davis,South Carolina,,,,,,,,,,,,,,,,,
1977,102,102,DET,Jim Kennedy,Missouri,,,,,,,,,,,,,,,,,
1977,103,103,SAS,Scott Sims,Missouri,1,12,95,30,13,20,0.385,,0.667,7.9,2.5,1.1,1.7,-0.2,-0.088,-5.7,-0.1
1977,104,104,GSW,Ray Epps,Norfolk State,1,13,72,26,5,2,0.435,,0.75,5.5,2,0.4,0.2,0.1,0.057,-4.2,0
1977,105,105,WSB,Bruce Parkinson,Purdue,,,,,,,,,,,,,,,,,
1977,106,106,HOU,Ed Thompson,Idaho State University,,,,,,,,,,,,,,,,,
1977,107,107,POR,Donn Wilber,La Salle,,,,,,,,,,,,,,,,,
1977,108,108,PHI,Teko Wynder,Tulsa,,,,,,,,,,,,,,,,,
1977,109,109,DEN,John Billups,Ole Miss,,,,,,,,,,,,,,,,,
1977,110,110,LAL,John Robinson,Michigan,,,,,,,,,,,,,,,,,
1977,111,111,NJN,Mark Crow,Duke,1,15,154,84,27,8,0.438,,0.7,10.3,5.6,1.8,0.5,0.2,0.051,-3.2,0
1977,112,112,BUF,Curvan Lewis,Virginia Union University,,,,,,,,,,,,,,,,,
1977,113,113,MIL,Chuck Goodyear,Miami University,,,,,,,,,,,,,,,,,
1977,114,114,ATL,Calvin Crews,LA-Lafayette,,,,,,,,,,,,,,,,,
1977,115,115,PHO,Billy McKinney,Northwestern,7,476,9189,3823,677,1661,0.493,0.063,0.82,19.3,8,1.4,3.5,15.6,0.082,-1.2,1.7
1977,116,116,NOJ,Wayne Golden,Chattanooga,,,,,,,,,,,,,,,,,
1977,117,117,IND,Tom Scheffler,Purdue,1,39,268,52,76,11,0.412,,0.5,6.9,1.3,1.9,0.3,0.2,0.037,-4.5,-0.2
1977,118,118,SEA,Bucky O'Brien,Seattle University,,,,,,,,,,,,,,,,,
1977,119,119,KCK,Bob Cooper,Providence,,,,,,,,,,,,,,,,,
1977,120,120,NYK,Jerry Graycraft,Milligan College,,,,,,,,,,,,,,,,,
1977,121,121,CLE,Ron Cox,Eastern Washington,,,,,,,,,,,,,,,,,
1977,122,122,BOS,Roy Pace,Rutgers University-Camden,,,,,,,,,,,,,,,,,
1977,123,123,CHI,Jay Chessman,BYU,,,,,,,,,,,,,,,,,
1977,124,124,DET,Herb Nobles,Kansas,,,,,,,,,,,,,,,,,
1977,125,125,SAS,Bruce Buckley,UNC,,,,,,,,,,,,,,,,,
1977,126,126,GSW,Jack Phelan,Saint Francis University,,,,,,,,,,,,,,,,,
1977,127,127,WSB,Ernie Wansley,Virginia Tech,,,,,,,,,,,,,,,,,
1977,128,128,POR,Myron Jordan,University of the Pacific,,,,,,,,,,,,,,,,,
1977,129,129,PHI,George Gibson,Winston-Salem State,,,,,,,,,,,,,,,,,
1977,130,130,DEN,Jim Town,UMass,,,,,,,,,,,,,,,,,
1977,131,131,LAL,Grover Woolard,Murray State,,,,,,,,,,,,,,,,,
1977,132,132,NJN,Scott Conant,Newberry College,,,,,,,,,,,,,,,,,
1977,133,133,BUF,Mike Jackson,Tennessee,,,,,,,,,,,,,,,,,
1977,134,134,MIL,Ron Bostic,Detroit Mercy,,,,,,,,,,,,,,,,,
1977,135,135,ATL,James Holliman,Arizona State,,,,,,,,,,,,,,,,,
1977,136,136,PHO,Alvin Scott,Oral Roberts,8,627,10853,3088,1992,847,0.481,0.2,0.733,17.3,4.9,3.2,1.4,23,0.102,0.2,5.9
1977,137,137,NOJ,Lusia Harris,Delta State University,,,,,,,,,,,,,,,,,
1977,138,138,SEA,Billy Reynolds,Northwestern State University,,,,,,,,,,,,,,,,,
1977,139,139,KCK,Bruce Jenner,Graceland University,,,,,,,,,,,,,,,,,
1977,140,140,NYK,Tom Weadock,St. John's,,,,,,,,,,,,,,,,,
1977,141,141,CLE,Bob Riddle,Eastern Michigan,,,,,,,,,,,,,,,,,
1977,142,142,BOS,Dave Kyle,Cleveland State University,,,,,,,,,,,,,,,,,
1977,143,143,CHI,Mike Smith,University of Evansville,,,,,,,,,,,,,,,,,
1977,144,144,DET,Robert Lewis,Johnson C. Smith University,,,,,,,,,,,,,,,,,
1977,145,145,SAS,Richard Robinson,New Mexico,,,,,,,,,,,,,,,,,
1977,146,146,GSW,Jerry Thurston,Mercer University,,,,,,,,,,,,,,,,,
1977,147,147,WSB,Calvin Brown,American University,,,,,,,,,,,,,,,,,
1977,148,148,POR,Don Smith,Oregon State,,,,,,,,,,,,,,,,,
1977,149,149,PHI,Dennin Forest,Nebraska-Omaha,,,,,,,,,,,,,,,,,
1977,150,150,DEN,Willie High,Alabama State University,,,,,,,,,,,,,,,,,
1977,151,151,LAL,Lars Hansen,Washington,1,15,205,76,59,14,0.509,,0.581,13.7,5.1,3.9,0.9,0.6,0.149,-1.3,0.1
1977,152,152,NJN,Ralph Drollinger,UCLA,1,6,67,15,19,14,0.5,,0.25,11.2,2.5,3.2,2.3,-0.2,-0.117,-4.1,-0.1
1977,153,153,BUF,Emery Sammons,Philadelphia University,,,,,,,,,,,,,,,,,
1977,154,154,MIL,Larry Pikes,UW-Milwaukee,,,,,,,,,,,,,,,,,
1977,155,155,ATL,Vern Thompson,BYU,,,,,,,,,,,,,,,,,
1977,156,156,PHO,Alvin Joseph,"University of California, Riverside",,,,,,,,,,,,,,,,,
1977,157,157,NOJ,Dave Speicher,Toledo,,,,,,,,,,,,,,,,,
1977,158,158,SEA,Jeff Frey,University of Evansville,,,,,,,,,,,,,,,,,
1977,159,159,NYK,Ken Slappy,Saint Peter's College,,,,,,,,,,,,,,,,,
1977,160,160,CLE,Tom Cutter,Western Michigan,,,,,,,,,,,,,,,,,
1977,161,161,BOS,Tom Harris,Bowling Green,,,,,,,,,,,,,,,,,
1977,162,162,CHI,Rich Rhodes,Eastern Illinois University,,,,,,,,,,,,,,,,,
1977,163,163,DET,Tim Appleton,Kenyon College,,,,,,,,,,,,,,,,,
1977,164,164,SAS,Jerome Gladney,Arizona,,,,,,,,,,,,,,,,,
1977,165,165,GSW,Ricky Marsh,Manhattan College,1,60,851,269,75,90,0.426,,0.697,14.2,4.5,1.3,1.5,0.5,0.028,-3.1,-0.2
1977,166,166,WSB,Pat McKinley,Towson University,,,,,,,,,,,,,,,,,
1977,167,167,POR,Harold Rhodes,Washington,,,,,,,,,,,,,,,,,
1977,168,168,PHI,John Olive,Villanova,2,35,204,44,20,3,0.31,,0.783,5.8,1.3,0.6,0.1,-0.2,-0.058,-6.4,-0.3
1977,169,169,DEN,Len Saunders,Florida,,,,,,,,,,,,,,,,,
1977,170,170,LAL,Art Allen,Pepperdine,,,,,,,,,,,,,,,,,
1978,1,1,POR,Mychal Thompson,Minnesota,12,935,27764,12810,6951,2141,0.504,0.083,0.655,29.7,13.7,7.4,2.3,59.1,0.102,0.1,14.5
1978,2,2,KCK,Phil Ford,UNC,7,482,13503,5594,854,3083,0.467,0.21,0.82,28,11.6,1.8,6.4,23.3,0.083,-0.8,4.1
1978,3,3,IND,Rick Robey,Kentucky,8,493,8824,3723,2301,611,0.501,0.125,0.65,17.9,7.6,4.7,1.2,15.8,0.086,-1.9,0.1
1978,4,4,NYK,Micheal Ray Richardson,Montana,8,556,18589,8253,3056,3899,0.457,0.22,0.69,33.4,14.8,5.5,7,35.2,0.091,2.5,21.2
1978,5,5,GSW,Purvis Short,Jackson State University,12,842,24549,14607,3625,2123,0.474,0.282,0.824,29.2,17.3,4.3,2.5,51.1,0.1,0,12.1
1978,6,6,BOS,Larry Bird,Indiana State University,13,897,34443,21791,8974,5695,0.496,0.376,0.886,38.4,24.3,10,6.3,145.8,0.203,6.9,77.2
1978,7,7,POR,Ron Brewer,Arkansas,8,501,12892,5971,971,920,0.459,0.248,0.824,25.7,11.9,1.9,1.8,17.3,0.065,-1.3,2.4
1978,8,8,BOS,Freeman Williams,Portland State,6,323,6606,4738,510,516,0.467,0.331,0.824,20.5,14.7,1.6,1.6,10,0.072,-0.5,2.4
1978,9,9,CHI,Reggie Theus,UNLV,13,1026,34603,19015,3349,6453,0.471,0.252,0.826,33.7,18.5,3.3,6.3,66.9,0.093,0.1,18.5
1978,10,10,ATL,Butch Lee,Marquette,2,96,1834,773,137,307,0.45,,0.761,19.1,8.1,1.4,3.2,2.4,0.062,-1.2,0.3
1978,11,11,NOJ,James Hardy,San Francisco,4,249,5379,1410,1312,315,0.481,0.333,0.7,21.6,5.7,5.3,1.3,6.3,0.056,-1.2,1
1978,12,12,MIL,George Johnson,St. John's,8,464,9878,4214,2610,817,0.463,0.189,0.779,21.3,9.1,5.6,1.8,14.1,0.068,-1.4,1.4
1978,13,13,NJN,Winford Boynes,San Francisco,3,177,3035,1478,363,207,0.435,0,0.783,17.1,8.4,2.1,1.2,0.9,0.014,-3.7,-1.3
1978,14,14,WSB,Roger Phegley,Bradley,6,345,5803,3011,702,486,0.47,0.253,0.834,16.8,8.7,2,1.4,8.5,0.071,-2,0
1978,15,15,CLE,Mike Mitchell,Auburn,10,759,24537,15016,4246,1010,0.493,0.216,0.779,32.3,19.8,5.6,1.3,50.2,0.098,-1.2,5.2
1978,16,16,ATL,Jack Givens,Kentucky,2,156,2601,1040,456,142,0.401,0,0.791,16.7,6.7,2.9,0.9,4.3,0.079,-1.1,0.6
1978,17,17,DEN,Rod Griffin,Wake Forest,,,,,,,,,,,,,,,,,
1978,18,18,WSB,Dave Corzine,DePaul,13,891,20772,7615,5262,1477,0.484,0.189,0.747,23.3,8.5,5.9,1.7,37.3,0.086,-0.7,7
1978,19,19,PHO,Marty Byrnes,Syracuse,4,263,4254,1495,586,409,0.463,0.326,0.736,16.2,5.7,2.2,1.6,4.2,0.048,-2.4,-0.5
1978,20,20,SAS,Frankie Sanders,Southern University and A&M College,2,69,665,352,131,69,0.43,,0.822,9.6,5.1,1.9,1,0.5,0.038,-2.8,-0.1
1978,21,21,DEN,Mike Evans,Kansas State,9,591,9858,4531,808,1514,0.452,0.307,0.807,16.7,7.7,1.4,2.6,9.3,0.045,-2.4,-1.1
1978,22,22,GSW,Raymond Townsend,UCLA,3,154,2025,745,157,217,0.411,0.171,0.703,13.1,4.8,1,1.4,1,0.023,-3.1,-0.6
